latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22.53988,-83.03201,345.13,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,301.38,5.58,D
22.54341,-83.03257,350.3,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,301.45,6.78,D
22.5383,-83.07113,339.38,0.44,0.38,2026-08-30,1900,N20,nominal,2.0NRT,297.72,3.69,D
22.54694,-83.03312,352.77,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,300.21,6.78,D
22.54637,-83.03741,333.13,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,301.36,6.78,D
22.57567,-83.00687,331.05,0.44,0.39,2026-08-30,1900,N20,low,2.0NRT,305.12,5.94,D
22.5705,-83.04556,340.3,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,297.17,7.49,D
22.57979,-83.00311,331.76,0.44,0.39,2026-08-30,1900,N20,low,2.0NRT,305.42,5.94,D
22.8217,-81.17176,336.22,0.55,0.43,2026-08-30,1900,N20,nominal,2.0NRT,298.63,8.18,D
22.62309,-82.81448,344.65,0.45,0.39,2026-08-30,1900,N20,nominal,2.0NRT,301.34,11.67,D
22.61968,-82.8943,333.22,0.45,0.39,2026-08-30,1900,N20,nominal,2.0NRT,301.49,3.56,D
22.63912,-82.80349,331.2,0.45,0.39,2026-08-30,1900,N20,low,2.0NRT,302.35,3.07,D
22.64269,-82.80404,332.25,0.45,0.39,2026-08-30,1900,N20,low,2.0NRT,302.4,3.07,D
22.6421,-82.80843,339.84,0.45,0.39,2026-08-30,1900,N20,nominal,2.0NRT,302.91,6.03,D
22.64626,-82.80457,335.79,0.45,0.39,2026-08-30,1900,N20,nominal,2.0NRT,300.28,2.9,D
22.64567,-82.80898,334.45,0.45,0.39,2026-08-30,1900,N20,nominal,2.0NRT,301.18,3.87,D
22.6146,-83.03925,347.72,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,297.9,5.92,D
22.61813,-83.03979,340.8,0.44,0.39,2026-08-30,1900,N20,nominal,2.0NRT,299.36,5.92,D
19.62563,-99.18731,327.15,0.7,0.75,2026-08-30,1900,N20,nominal,2.0NRT,297.01,3.91,D
22.74036,-82.37695,332.75,0.48,0.4,2026-08-30,1900,N20,nominal,2.0NRT,300.85,2.84,D
22.68442,-82.80939,334.46,0.45,0.39,2026-08-30,1900,N20,nominal,2.0NRT,299.81,4.23,D
20.03266,-99.27284,326.42,0.7,0.75,2026-08-30,1900,N20,nominal,2.0NRT,294.67,6.9,D
20.02888,-99.26914,326.39,0.7,0.75,2026-08-30,1900,N20,nominal,2.0NRT,294.5,6.79,D
20.83653,-97.26476,334.55,0.5,0.65,2026-08-30,1900,N20,nominal,2.0NRT,296.39,3.77,D
20.83481,-97.26137,329.4,0.49,0.65,2026-08-30,1900,N20,nominal,2.0NRT,296.17,4.9,D
46.78343,-115.14711,336.49,0.43,0.38,2026-08-30,2046,N20,nominal,2.0NRT,287.8,5.67,D
46.8131,-115.23287,330.64,0.43,0.38,2026-08-30,2046,N20,nominal,2.0NRT,295.25,3.29,D
46.8214,-115.22338,336.16,0.43,0.38,2026-08-30,2046,N20,nominal,2.0NRT,294.51,4.46,D
46.82922,-115.18856,328.95,0.43,0.38,2026-08-30,2046,N20,nominal,2.0NRT,289.26,2.69,D
46.83318,-115.21474,325.23,0.43,0.38,2026-08-30,2046,N20,nominal,2.0NRT,295.23,3.65,D
47.53856,-115.90058,339,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,290.4,4.99,D
18.50751,-96.13268,338.5,0.75,0.77,2026-08-30,2040,N20,nominal,2.0NRT,280.28,14.2,D
47.53785,-115.9062,347.22,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,292.12,4.99,D
47.54889,-115.903,325.08,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,294.46,4.72,D
18.5069,-96.13992,356.17,0.75,0.77,2026-08-30,2040,N20,nominal,2.0NRT,284.15,14.2,D
47.54748,-115.91409,331.75,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,293.75,4.32,D
17.93115,-102.20682,335.66,0.59,0.53,2026-08-30,2040,N20,nominal,2.0NRT,294.72,8.42,D
47.54677,-115.91963,327.73,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,291.62,4.32,D
18.22178,-102.67075,338.41,0.55,0.51,2026-08-30,2040,N20,nominal,2.0NRT,293.55,7.1,D
47.55235,-115.90368,331.9,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,288.11,4.72,D
18.22331,-102.6751,340.6,0.55,0.51,2026-08-30,2040,N20,nominal,2.0NRT,293.98,6.73,D
47.41788,-121.16956,334.36,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,287.71,2.19,D
19.00623,-104.25872,340.84,0.45,0.47,2026-08-30,2040,N20,nominal,2.0NRT,296.93,5.07,D
47.44648,-121.06438,333.77,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,288.43,2.72,D
20.04022,-99.28786,334.7,0.49,0.65,2026-08-30,2040,N20,nominal,2.0NRT,295.39,5.71,D
47.45235,-121.05067,329.74,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,289.26,3.38,D
20.04902,-99.28835,329.92,0.49,0.65,2026-08-30,2040,N20,nominal,2.0NRT,294.89,3.8,D
47.45148,-121.05572,330.35,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,287.57,3.38,D
20.51203,-97.47583,367,0.65,0.73,2026-08-30,2040,N20,high,2.0NRT,290.03,23.52,D
47.46964,-121.043,326.98,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,286.8,2.68,D
19.95889,-105.3171,329.98,0.4,0.44,2026-08-30,2040,N20,nominal,2.0NRT,297.76,2.59,D
47.4729,-121.04434,329.86,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,289.24,5.35,D
20.5223,-100.92191,345.79,0.39,0.59,2026-08-30,2040,N20,nominal,2.0NRT,300.07,7.07,D
47.47537,-121.05031,328.36,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,288.48,5.35,D
20.52406,-100.92181,341,0.39,0.59,2026-08-30,2040,N20,nominal,2.0NRT,297.92,7.49,D
47.45473,-121.22958,328.94,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,286.37,4.61,D
20.57631,-101.17068,367,0.37,0.58,2026-08-30,2040,N20,high,2.0NRT,292.72,9.04,D
47.45714,-121.23587,330.51,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,287.08,5.65,D
21.7749,-98.18054,367,0.6,0.71,2026-08-30,2040,N20,high,2.0NRT,293.18,10.92,D
47.46129,-121.23214,340.1,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,291.28,4.79,D
21.77444,-98.18637,332.73,0.6,0.71,2026-08-30,2040,N20,nominal,2.0NRT,292.73,10.92,D
47.4771,-121.22184,345.47,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,291.25,5.04,D
21.7197,-99.24394,342.62,0.51,0.66,2026-08-30,2040,N20,nominal,2.0NRT,292.81,5.42,D
47.47619,-121.22709,325.07,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,287.45,5.04,D
22.26293,-97.80151,350.92,0.64,0.72,2026-08-30,2040,N20,nominal,2.0NRT,295.03,10.63,D
47.84908,-120.34711,334.27,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,298.1,1.96,D
22.25955,-97.80482,330.01,0.64,0.72,2026-08-30,2040,N20,nominal,2.0NRT,295.11,6.44,D
47.87508,-120.35666,336.72,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,292.75,3.98,D
22.75003,-105.84186,330.15,0.4,0.44,2026-08-30,2040,N20,low,2.0NRT,304.56,3.68,D
47.87835,-120.3577,334.2,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,295.46,2.8,D
23.65086,-97.87774,334.93,0.66,0.73,2026-08-30,2040,N20,nominal,2.0NRT,294.93,11.43,D
47.84478,-120.56095,338.92,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,300.77,14.6,D
23.65318,-97.88042,349.5,0.66,0.73,2026-08-30,2040,N20,nominal,2.0NRT,295.15,10.15,D
47.84393,-120.5661,342.42,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,297.3,8.7,D
23.78531,-99.17117,331.77,0.55,0.68,2026-08-30,2040,N20,nominal,2.0NRT,298.42,3.88,D
47.8791,-120.37413,338.98,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,293.4,18.36,D
24.05954,-98.81847,348.18,0.58,0.69,2026-08-30,2040,N20,nominal,2.0NRT,302.28,12.69,D
47.88234,-120.37537,344.3,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,293.85,12.64,D
24.05912,-98.82421,342.66,0.58,0.69,2026-08-30,2040,N20,nominal,2.0NRT,303.67,11,D
47.89053,-120.36742,346.66,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,294.85,6.86,D
24.4341,-98.90165,367,0.58,0.69,2026-08-30,2042,N20,high,2.0NRT,307.8,23.93,D
47.89882,-120.40022,332.67,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,292.59,3.14,D
24.95265,-98.10452,332.07,0.65,0.73,2026-08-30,2042,N20,nominal,2.0NRT,293.14,2.88,D
47.90552,-120.38061,333.17,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,291.24,2.97,D
24.95551,-98.10473,333.62,0.65,0.73,2026-08-30,2042,N20,nominal,2.0NRT,292.83,3.92,D
47.57136,-122.36913,332.04,0.42,0.38,2026-08-30,2046,N20,nominal,2.0NRT,289.4,4.3,D
25.89433,-97.95183,330.82,0.68,0.74,2026-08-30,2042,N20,nominal,2.0NRT,290.73,2.97,D
47.91225,-120.71425,331.14,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,289.62,3.86,D
47.90077,-120.82389,335.69,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,288.3,8.12,D
47.94509,-120.7041,334.15,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,293.26,2.75,D
48.0388,-120.6154,328.76,0.39,0.36,2026-08-30,2046,N20,low,2.0NRT,301.49,2.26,D
48.03712,-120.6255,331.52,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,299.12,3.58,D
48.04122,-120.62159,333.92,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,300.92,5.73,D
48.05089,-120.83015,336.31,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,288.19,3.43,D
48.05415,-120.83136,325.44,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,288.12,3.66,D
48.05832,-120.82723,347.09,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,294.37,9.69,D
48.06158,-120.82845,332.92,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,288.8,4.12,D
48.06903,-120.8254,329.42,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,291.55,23.36,D
48.06812,-120.83077,328.79,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,290.13,23.36,D
48.0723,-120.82657,339.82,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,310.84,23.36,D
48.07557,-120.82774,342.2,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,290.71,7.01,D
48.35669,-120.79624,333.91,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,284.81,7.97,D
48.35584,-120.80134,343.04,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,288.71,7.97,D
48.35064,-120.83262,333.42,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,287.72,3.77,D
48.34978,-120.83779,337.94,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,286.59,6.25,D
48.35388,-120.83397,329.8,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,287.52,3.77,D
48.35304,-120.83898,349.72,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,292.97,6.25,D
48.36144,-120.8093,335.04,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,287.83,11.14,D
48.36466,-120.8108,342.84,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,297.66,11.14,D
48.36382,-120.81588,349.51,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,290.02,11.14,D
48.35953,-120.84162,352.11,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,296.04,14.18,D
48.36617,-120.82256,333.4,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,290.42,5.42,D
48.36361,-120.83798,346.05,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,292.91,5.62,D
48.36276,-120.84303,325.35,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,288.09,2.74,D
48.36768,-120.83435,336.02,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,290.18,5.62,D
28.9364,-97.85879,333.59,0.73,0.76,2026-08-30,2042,N20,nominal,2.0NRT,292.68,7.25,D
28.93429,-97.86153,333.28,0.73,0.76,2026-08-30,2042,N20,nominal,2.0NRT,292.96,13.41,D
29.14305,-98.77431,367,0.65,0.73,2026-08-30,2042,N20,high,2.0NRT,297.67,24.94,D
28.74261,-106.15008,340.83,0.46,0.47,2026-08-30,2042,N20,nominal,2.0NRT,307.81,11.75,D
30.15059,-100.32183,345.43,0.53,0.67,2026-08-30,2042,N20,nominal,2.0NRT,304.25,4.15,D
30.15026,-100.32748,337.06,0.53,0.67,2026-08-30,2042,N20,nominal,2.0NRT,304.33,4.15,D
30.15648,-100.32798,331.26,0.53,0.67,2026-08-30,2042,N20,low,2.0NRT,305.88,4.15,D
30.17717,-100.2953,331.51,0.53,0.67,2026-08-30,2042,N20,low,2.0NRT,304.64,5.4,D
30.1765,-100.30653,334.86,0.53,0.67,2026-08-30,2042,N20,low,2.0NRT,306.51,9.33,D
30.17616,-100.31223,339.2,0.53,0.67,2026-08-30,2042,N20,nominal,2.0NRT,307.8,6.84,D
30.1834,-100.29568,349.19,0.53,0.67,2026-08-30,2042,N20,nominal,2.0NRT,307.18,5.4,D
30.15471,-100.33062,336.32,0.53,0.67,2026-08-30,2042,N20,nominal,2.0NRT,306.08,5.82,D
30.17459,-100.30923,332.59,0.53,0.67,2026-08-30,2042,N20,low,2.0NRT,306.16,4.27,D
30.18173,-100.29271,343.05,0.53,0.67,2026-08-30,2042,N20,nominal,2.0NRT,303.84,7.63,D
30.18143,-100.29839,332.86,0.53,0.67,2026-08-30,2042,N20,low,2.0NRT,306.92,5.41,D
30.18766,-100.29892,333.29,0.53,0.67,2026-08-30,2042,N20,low,2.0NRT,306.18,5.41,D
30.3169,-99.82381,330.26,0.57,0.69,2026-08-30,2044,N20,low,2.0NRT,304.53,5.86,D
30.49776,-109.63024,343.92,0.47,0.4,2026-08-30,2044,N20,nominal,2.0NRT,308.41,21,D
31.1562,-103.51318,345.16,0.35,0.57,2026-08-30,2044,N20,nominal,2.0NRT,314.98,7.4,D
31.47871,-97.59612,340.91,0.79,0.78,2026-08-30,2044,N20,nominal,2.0NRT,295.19,6.7,D
31.35303,-103.22216,345.13,0.36,0.58,2026-08-30,2044,N20,nominal,2.0NRT,311.43,11.44,D
31.46055,-101.59848,335.82,0.46,0.63,2026-08-30,2044,N20,low,2.0NRT,305.91,2.16,D
31.49655,-102.638,341.71,0.4,0.6,2026-08-30,2044,N20,nominal,2.0NRT,307.03,5.35,D
31.49644,-102.63794,342.69,0.4,0.6,2026-08-30,2044,N20,nominal,2.0NRT,307.48,7.04,D
31.62266,-101.81749,344.45,0.45,0.63,2026-08-30,2044,N20,nominal,2.0NRT,307.33,4.07,D
31.65853,-103.51601,339.67,0.35,0.57,2026-08-30,2044,N20,low,2.0NRT,312.95,2.07,D
31.84044,-101.79145,337.34,0.45,0.63,2026-08-30,2044,N20,nominal,2.0NRT,305.19,2.17,D
32.15348,-101.92651,337.84,0.44,0.63,2026-08-30,2044,N20,nominal,2.0NRT,307.11,1.87,D
32.53603,-101.67038,337.39,0.46,0.64,2026-08-30,2044,N20,low,2.0NRT,308.15,2.75,D
32.76176,-98.32999,331.31,0.73,0.76,2026-08-30,2044,N20,nominal,2.0NRT,297.95,9.6,D
32.7594,-98.33112,332.62,0.73,0.76,2026-08-30,2044,N20,nominal,2.0NRT,299.17,6.87,D
31.03695,-116.06771,353.04,0.42,0.38,2026-08-30,2044,N20,nominal,2.0NRT,317.2,23.41,D
32.56479,-103.77728,349.6,0.35,0.57,2026-08-30,2044,N20,nominal,2.0NRT,313.63,6.39,D
32.86324,-98.39052,367,0.72,0.76,2026-08-30,2044,N20,high,2.0NRT,302.36,23.85,D
32.863,-98.39792,351.04,0.72,0.76,2026-08-30,2044,N20,nominal,2.0NRT,302.98,23.85,D
32.87028,-98.39039,367,0.72,0.76,2026-08-30,2044,N20,high,2.0NRT,302.57,151.74,D
32.87003,-98.39783,207.93,0.72,0.76,2026-08-30,2044,N20,low,2.0NRT,323.41,151.74,D
32.86849,-98.38884,367,0.73,0.76,2026-08-30,2044,N20,high,2.0NRT,302.14,137.76,D
32.86809,-98.40336,336.4,0.72,0.76,2026-08-30,2044,N20,nominal,2.0NRT,302.18,143.17,D
32.86828,-98.39641,307.75,0.72,0.76,2026-08-30,2044,N20,low,2.0NRT,324.12,143.17,D
32.87532,-98.39638,367,0.72,0.76,2026-08-30,2044,N20,high,2.0NRT,300.32,21.78,D
32.69681,-103.78718,339.97,0.35,0.57,2026-08-30,2044,N20,low,2.0NRT,314.75,4.15,D
32.80907,-103.77044,342.94,0.35,0.57,2026-08-30,2044,N20,nominal,2.0NRT,311.72,2.61,D
33.47842,-97.93566,330.31,0.78,0.78,2026-08-30,2044,N20,nominal,2.0NRT,296.52,5.08,D
32.30357,-115.04724,338.59,0.39,0.36,2026-08-30,2044,N20,nominal,2.0NRT,305.7,7.55,D
33.4197,-110.86282,344.86,0.45,0.39,2026-08-30,2044,N20,nominal,2.0NRT,307.31,6.76,D
34.97059,-109.89535,344.97,0.51,0.41,2026-08-30,2044,N20,nominal,2.0NRT,309.73,11.03,D
34.33535,-118.52068,331.97,0.47,0.4,2026-08-30,2044,N20,low,2.0NRT,305.84,2.22,D
35.51494,-113.31478,337.25,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,310.88,1.75,D
36.72934,-99.97963,330.64,0.62,0.72,2026-08-30,2044,N20,low,2.0NRT,300.71,3.08,D
36.27205,-113.15762,350.06,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,303.03,22.96,D
36.27143,-113.16218,338.18,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,307.3,6.79,D
36.27081,-113.16669,344.56,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,310.03,6.79,D
36.27541,-113.15833,348.26,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,312.43,22.96,D
36.2794,-113.15446,342.89,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,303.42,7.91,D
36.28275,-113.15517,341.33,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,301.57,7.91,D
36.28213,-113.15971,339.02,0.4,0.37,2026-08-30,2044,N20,nominal,2.0NRT,300.96,7.91,D
35.16074,-120.6739,335.71,0.57,0.43,2026-08-30,2044,N20,nominal,2.0NRT,305.79,22.35,D
35.16465,-120.67493,332.88,0.57,0.43,2026-08-30,2044,N20,low,2.0NRT,304.79,22.35,D
35.16336,-120.68138,331.56,0.57,0.43,2026-08-30,2044,N20,low,2.0NRT,303.81,22.35,D
35.87392,-121.36264,367,0.4,0.44,2026-08-30,2046,N20,high,2.0NRT,330.13,96.47,D
35.87476,-121.35865,346.88,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,294.46,96.47,D
35.87305,-121.36686,347.53,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,297.98,40.12,D
35.87868,-121.36002,367,0.4,0.44,2026-08-30,2046,N20,high,2.0NRT,303.34,55.52,D
35.87788,-121.36388,367,0.4,0.44,2026-08-30,2046,N20,high,2.0NRT,342.21,55.52,D
35.87704,-121.36793,349.31,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,307.23,23.08,D
35.87613,-121.37232,334.3,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,297.43,23.08,D
35.87511,-121.37724,339.4,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.99,94.59,D
35.88262,-121.36133,345.99,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.58,55.52,D
35.88184,-121.3651,343.96,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,303.09,55.52,D
35.88102,-121.369,334.82,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,303.59,23.08,D
35.87709,-121.38802,347.73,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.38,4.86,D
35.87805,-121.38342,312.22,0.4,0.44,2026-08-30,2046,N20,low,2.0NRT,318.19,94.59,D
35.88657,-121.36256,348.75,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,297.1,36.67,D
35.88579,-121.36633,338.7,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.72,36.67,D
35.88302,-121.37971,345.54,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,304.83,14.24,D
35.88205,-121.38441,342.63,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,309.64,14.24,D
35.88112,-121.38891,336.08,0.4,0.44,2026-08-30,2046,N20,low,2.0NRT,308.07,8.59,D
35.88976,-121.36749,367,0.4,0.44,2026-08-30,2046,N20,high,2.0NRT,330.72,36.67,D
35.89055,-121.36364,345.39,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,296.17,36.67,D
35.8928,-121.37315,343.51,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,299.34,10.86,D
35.88733,-121.39964,334.42,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.11,2.39,D
35.89758,-121.37035,331.15,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,293.85,95.63,D
35.89662,-121.37502,341.61,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.21,10.86,D
35.89115,-121.40154,338.96,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,299.96,2.39,D
35.89486,-121.36812,344.33,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,293.37,23.37,D
35.89394,-121.37239,350.57,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,304.5,34.01,D
35.88831,-121.39884,343.45,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,301.06,8.47,D
35.90447,-121.36247,345.84,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,308.87,63.1,D
35.90638,-121.37332,342.21,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,308.7,97.03,D
35.89473,-121.44807,367,0.4,0.44,2026-08-30,2046,N20,high,2.0NRT,330.55,96.04,D
35.8957,-121.4435,349.91,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.46,96.04,D
35.89377,-121.45258,348.21,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,306.02,22.83,D
35.89273,-121.45748,343.75,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,299.07,22.83,D
35.89987,-121.44384,347.4,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.33,96.04,D
35.89775,-121.45378,344.19,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,304.44,22.83,D
35.89664,-121.45901,353.58,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.02,22.83,D
35.89883,-121.44872,367,0.4,0.44,2026-08-30,2046,N20,low,2.0NRT,325.44,96.04,D
35.93315,-121.38622,349.92,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,309.61,7.62,D
35.94212,-121.36357,335.22,0.4,0.44,2026-08-30,2046,N20,low,2.0NRT,308.54,5.84,D
35.94605,-121.36485,341.35,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.55,202.35,D
35.92553,-121.46251,350.09,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,295.26,6.57,D
35.94749,-121.37806,343.23,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.54,11.29,D
35.95417,-121.36625,341.32,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,296.25,27.87,D
35.95326,-121.37059,351.18,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.69,27.87,D
35.95142,-121.3794,342.54,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,311.69,54.02,D
35.94897,-121.39111,353.1,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,303.36,7.5,D
35.93948,-121.45654,338.08,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,292.61,17.04,D
35.95171,-121.41827,340.1,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.53,32.95,D
35.94637,-121.44382,342.62,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,294.05,18.58,D
35.95654,-121.41534,341.18,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.95,34.16,D
35.95474,-121.42392,336.43,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,306.15,32.95,D
35.9515,-121.43949,348.62,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.29,18.58,D
35.95042,-121.44466,352.56,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,308.05,18.58,D
35.96054,-121.41635,340.65,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,295.73,15.46,D
35.95875,-121.42492,351.9,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,312.05,97.72,D
35.95559,-121.44006,355.72,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.54,8.15,D
35.96083,-121.43515,348.11,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,320.8,50.51,D
35.95974,-121.44041,333.45,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.66,8.15,D
35.96185,-121.43027,367,0.4,0.44,2026-08-30,2046,N20,low,2.0NRT,328.51,50.51,D
35.96583,-121.43142,343.49,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.43,11.16,D
36.28255,-121.76655,336.56,0.41,0.45,2026-08-30,2046,N20,low,2.0NRT,310.87,5.59,D
36.28746,-121.76357,340.39,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,300.85,6.76,D
36.28472,-121.77643,340.35,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,301.08,18.25,D
36.28371,-121.78114,342.9,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,313.87,37.11,D
36.28963,-121.77344,355.86,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,303.31,18.25,D
36.2887,-121.77779,349.98,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,309.06,18.25,D
39.08968,-121.6266,339.02,0.53,0.42,2026-08-30,2046,N20,low,2.0NRT,313.1,14.14,D
41.58317,-117.64847,346.36,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,306.41,17.99,D
41.58245,-117.65293,354.08,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,311.42,27.61,D
41.58572,-117.65383,354.64,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,320.19,27.61,D
41.58499,-117.65834,353.08,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,306.56,27.61,D
